0,500.0,500.0,19.706816364531328,499.88831453444055,499.34275514362815,232,237,240
1,500.0,500.0,21.938837925772287,500.5880399334331,499.68590848287096,232,237,240
2,500.0,500.0,5.685336047075618,500.5343310793357,500.39866620386033,232,237,240
3,500.0,500.0,17.908636447588098,500.63300603571673,499.79084024481114,232,237,240
4,500.0,500.0,11.398386289305243,500.35810342534245,499.4376776892187,232,237,240
5,500.0,500.0,8.576028495670975,500.4857705743421,499.5434133230724,232,237,240
6,500.0,500.0,13.256525751146453,499.76580731169486,500.62417804286025,232,237,240
7,500.0,500.0,21.78383109395781,499.4133910113361,499.68324403894616,232,237,240
8,500.0,500.0,11.743100472363137,500.1877156710237,500.6396931071198,232,237,240
9,500.0,500.0,6.053960824080231,499.5903445214765,500.5259532615738,232,237,240
10,500.0,500.0,24.929124335371203,500.4387199431941,500.5019653931181,235,240,244
11,500.0,500.0,13.391140116311938,500.32052591523086,500.5845575952033,232,237,240
12,500.0,500.0,21.14186720954668,500.6513876125163,500.14191061519404,232,237,240
13,500.0,500.0,10.630651278482803,499.3347771979448,500.0438528000273,232,237,240
14,500.0,500.0,19.719994476644136,499.63275360356977,500.5563942206327,232,237,240
15,500.0,500.0,22.847997965563632,500.54219802605974,499.6121008572046,232,237,240
16,500.0,500.0,6.522337919865587,500.37320108905425,500.55241776905996,232,237,240
17,500.0,500.0,14.099533724395277,499.57385867042484,499.48731294957605,232,237,240
18,500.0,500.0,22.13474658810695,500.6003956043187,499.7102249790626,232,237,240
19,500.0,500.0,18.421257273750093,500.66547279746635,500.0398798229281,232,237,240
20,500.0,500.0,7.09091647999726,500.4641041486242,500.47859354746413,232,237,240
21,500.0,500.0,23.217825380348174,500.49942894303825,499.5583947743741,232,237,240
22,500.0,500.0,18.705433852305944,499.34431045165036,500.1204809554638,232,237,240
23,500.0,500.0,24.797933151393455,499.99632310031046,500.6666565268961,5,4,5
24,500.0,500.0,22.677770851121256,500.6114452299697,499.7343325853784,232,237,240
25,500.0,500.0,15.435645245571749,500.6658903016025,500.03216443184937,233,237,240
